iteracija,a,b,c,d,error
890,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
891,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
892,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
893,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
894,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
895,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
896,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
897,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
898,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
899,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
900,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
901,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
902,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
903,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
904,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
905,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
906,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
907,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
908,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
909,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
910,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
911,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
912,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
913,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
914,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
915,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
916,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
917,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
918,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
919,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
920,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
921,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
922,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
923,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
924,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
925,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
926,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
927,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
928,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
929,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
930,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
931,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
932,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
933,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
934,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
935,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
936,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
937,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
938,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
939,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
940,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
941,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
942,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
943,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
944,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
945,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
946,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
947,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
948,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
949,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
950,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
951,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
952,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
953,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
954,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
955,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
956,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
957,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
958,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
959,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
960,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
961,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
962,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
963,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
964,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
965,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
966,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
967,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
968,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
969,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
970,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
971,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
972,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
973,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
974,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
975,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
976,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
977,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
978,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
979,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
980,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
981,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
982,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
983,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
984,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
985,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
986,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
987,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
988,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
989,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
990,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
991,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
992,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
993,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
994,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
995,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
996,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
997,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
998,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
999,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
1000,-15.751615808718816,-0.13052325206940607,2.561426525769207,-19.511059727650963,3.2131100083429174
